GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	K7PPA8	TP53	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	K9JA46	EL52	involved_in	GO:0034605	cellular response to heat	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07901|ensembl:ENSMUSP00000091921	9606	Ensembl		P
UniProtKB	L0R6Q1	SLC35A4	involved_in	GO:0032056	positive regulation of translation in response to stress	ECO:0000314	IDA	PMID:25621764		9606	UniProt		P
UniProtKB	L0R8F8	MIEF1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XIS8|ensembl:ENSRNOP00000023843	9606	Ensembl		P
UniProtKB	L7RSM2	MAPK14	involved_in	GO:0038066	p38MAPK cascade	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038784	9606	InterPro		P
UniProtKB	L7RTI5	PRKCE	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16054|ensembl:ENSMUSP00000094874	9606	Ensembl		P
UniProtKB	L7RXH5	MAPK3	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63844|ensembl:ENSMUSP00000051619	9606	Ensembl		P
UniProtKB	L8E708	C1orf124	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006642	9606	InterPro		P
UniProtKB	L8E708	C1orf124	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	L8E708	C1orf124	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	M0QXI6	RUVBL2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	M0QXI6	RUVBL2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	M0QY20	M0QY20	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264785|PANTHER:PTN004393218	9606	GO_Central		P
UniProtKB	M0QYH2	PNKP	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006550	9606	InterPro		P
UniProtKB	M0QYS5	XRCC1	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002706	9606	InterPro		P
UniProtKB	M0QZ96	XRCC1	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002706	9606	InterPro		P
UniProtKB	M0QZH2	ALKBH7	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032870	9606	InterPro		P
UniProtKB	M0QZI0	ALKBH7	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032870	9606	InterPro		P
UniProtKB	M0R0D2	XRCC1	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002706	9606	InterPro		P
UniProtKB	M0R0Q7	LIG1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012308|InterPro:IPR012310|InterPro:IPR036599	9606	InterPro		P
UniProtKB	M0R0Q7	LIG1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	M0R0Q7	LIG1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	M0R0Q7	LIG1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027316	9606	UniProt		P
UniProtKB	M0R0Y3	RUVBL2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	M0R0Y3	RUVBL2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	M0R104	HIF3A	involved_in	GO:0033554	cellular response to stress	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025328	9606	UniProt		P
UniProtKB	M0R1U8	XRCC1	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002706	9606	InterPro		P
UniProtKB	M0R2B7	POLD1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	M0R2B7	POLD1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	M0R2N6	M0R2N6	involved_in	GO:0006284	base-excision repair	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000146419|RGD:619823	9606	GO_Central		P
UniProtKB	M0R2N6	M0R2N6	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002706	9606	InterPro		P
UniProtKB	M0R3C8	PNKP	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006550	9606	InterPro		P
UniProtKB	O00124	UBXN8	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000595050|SGD:S000004475|UniProtKB:O00124|UniProtKB:Q96CS3	9606	GO_Central		P
UniProtKB	O00124	UBXN8	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:21949850		9606	UniProt		P
UniProtKB	O00124	UBXN8	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017247	9606	InterPro		P
UniProtKB	O00141	SGK1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVC6|ensembl:ENSMUSP00000114074	9606	Ensembl		P
UniProtKB	O00167	EYA2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O00167	EYA2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O00182	LGALS9	involved_in	GO:0038066	p38MAPK cascade	ECO:0000314	IDA	PMID:16116184		9606	UniProt		P
UniProtKB	O00213	APBB1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:18468999		9606	UniProt		P
UniProtKB	O00213	APBB1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O00237	RNF103	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004473870|UniProtKB:O00237	9606	GO_Central		P
UniProtKB	O00237	RNF103	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000314	IDA	PMID:18675248		9606	UniProt		P
UniProtKB	O00255	MEN1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:16690369		9606	UniProt		P
UniProtKB	O00255	MEN1	involved_in	GO:0006281	DNA repair	ECO:0000303	NAS	PMID:12874027		9606	UniProt		P
UniProtKB	O00311	CDC7	involved_in	GO:0000727	double-strand break repair via break-induced replication	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000747050|SGD:S000002175	9606	GO_Central		P
UniProtKB	O00327	ARNTL	involved_in	GO:0090403	oxidative stress-induced premature senescence	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WTL8	9606	UniProt		P
UniProtKB	O00366	O00366	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P04637	9606	UniProt		P
UniProtKB	O00366	O00366	involved_in	GO:0090398	cellular senescence	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P04637	9606	UniProt		P
UniProtKB	O00409	FOXN3	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000316	IGI	PMID:9154802	UniProtKB:P38111	9606	UniProt		P
UniProtKB	O00418	EEF2K	involved_in	GO:0071454	cellular response to anoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70531|ensembl:ENSRNOP00000022726	9606	Ensembl		P
UniProtKB	O00459	PIK3R2	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O08908	9606	UniProt		P
UniProtKB	O00487	PSMD14	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:22909820		9606	UniProt		P
UniProtKB	O00487	PSMD14	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:22909820		9606	UniProt		P
UniProtKB	O00487	PSMD14	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O00487	PSMD14	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O00497	hMLH1	acts_upstream_of_or_within	GO:0006298	mismatch repair	ECO:0000315	IMP	PMID:11555625		9606	MGI		P
UniProtKB	O00506	STK25	involved_in	GO:0036481	intrinsic apoptotic signaling pathway in response to hydrogen peroxide	ECO:0000316	IGI	PMID:22652780	UniProtKB:Q9BUL8	9606	UniProt		P
UniProtKB	O00571	DDX3X	involved_in	GO:0071470	cellular response to osmotic stress	ECO:0000314	IDA	PMID:21883093		9606	UniProt		P
UniProtKB	O00571	DDX3X	involved_in	GO:0036493	positive regulation of translation in response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:29062139		9606	UniProt		P
UniProtKB	O14618	CCS	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000318	IBA	PMID:21873635	FB:FBgn0033631|MGI:MGI:98351|PANTHER:PTN000000113|PomBase:SPAC22E12.04|RGD:3731|UniProtKB:P00442|WB:WBGene00004930	9606	GO_Central		P
UniProtKB	O14618	CCS	NOT|enables	GO:0004784	superoxide dismutase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000000113|PANTHER:PTN002224269	9606	GO_Central		F
UniProtKB	O14618	CCS	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000304	TAS	Reactome:R-HSA-3299685		9606	Reactome		P
UniProtKB	O14649	KCNK3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54912|ensembl:ENSRNOP00000079208	9606	Ensembl		P
UniProtKB	O14656	TOR1A	involved_in	GO:0071712	ER-associated misfolded protein catabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9ER39	9606	UniProt		P
UniProtKB	O14656	TOR1A	involved_in	GO:0071712	ER-associated misfolded protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ER39|ensembl:ENSMUSP00000028200	9606	Ensembl		P
UniProtKB	O14727	APAF1	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88879|ensembl:ENSMUSP00000020157	9606	Ensembl		P
UniProtKB	O14733	MAP2K7	enables	GO:0008545	JUN kinase kinase activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CE90	9606	ARUK-UCL		F
UniProtKB	O14733	MAP2K7	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1346871|PANTHER:PTN001220492|RGD:1560043|UniProtKB:O14733	9606	GO_Central		P
UniProtKB	O14733	MAP2K7	enables	GO:0008545	JUN kinase kinase activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1346871|PANTHER:PTN001220492|RGD:1560043	9606	GO_Central		F
UniProtKB	O14733	MAP2K7	involved_in	GO:0007254	JNK cascade	ECO:0000304	TAS	Reactome:R-HSA-450321		9606	Reactome		P
UniProtKB	O14733	MAP2K7	enables	GO:0008545	JUN kinase kinase activity	ECO:0000304	TAS	Reactome:R-HSA-168162		9606	Reactome		F
UniProtKB	O14733	MAP2K7	involved_in	GO:0090398	cellular senescence	ECO:0000304	TAS	Reactome:R-HSA-2559583		9606	Reactome		P
UniProtKB	O14733	MAP2K7	involved_in	GO:0007254	JNK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4KSH7|ensembl:ENSRNOP00000058535	9606	Ensembl		P
UniProtKB	O14733	MAP2K7	enables	GO:0008545	JUN kinase kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4KSH7|ensembl:ENSRNOP00000058535	9606	Ensembl		F
UniProtKB	O14733	MAP2K7	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4KSH7|ensembl:ENSRNOP00000058535	9606	Ensembl		P
UniProtKB	O14733	MAP2K7	involved_in	GO:0007254	JNK cascade	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CE90	9606	BHF-UCL		P
UniProtKB	O14733	MAP2K7	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000314	IDA	PMID:9535930		9606	UniProt		P
UniProtKB	O14746	TERT	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q673L6|ensembl:ENSRNOP00000076971	9606	Ensembl		P
UniProtKB	O14746	TERT	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000315	IMP	PMID:11313459		9606	BHF-UCL	occurs_in(CL:0000359)	P
UniProtKB	O14757	CHEK1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:16963448		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:19716789		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:20932473		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006975	DNA damage induced protein phosphorylation	ECO:0000314	IDA	PMID:16963448		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:20932473		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:19716789		9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35280	9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034670	9606	InterPro		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O14757	CHEK1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35280|ensembl:ENSMUSP00000134388	9606	Ensembl		P
UniProtKB	O14757	CHEK1	involved_in	GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35280|ensembl:ENSMUSP00000134388	9606	Ensembl		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006975	DNA damage induced protein phosphorylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91ZN7|ensembl:ENSRNOP00000011226	9606	Ensembl		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35280|ensembl:ENSMUSP00000134388	9606	Ensembl		P
UniProtKB	O14757	CHEK1	involved_in	GO:0006281	DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35280|ensembl:ENSMUSP00000134388	9606	Ensembl		P
UniProtKB	O14763	TNFRSF10B	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000304	TAS	PMID:22934019		9606	ParkinsonsUK-UCL		P
UniProtKB	O14763	TNFRSF10B	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:15322075		9606	UniProt		P
UniProtKB	O14763	TNFRSF10B	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:15322075		9606	UniProt		P
UniProtKB	O14827	RASGRF2	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:27856453		9606	BHF-UCL	occurs_in(CL:0000071)	P
UniProtKB	O14867	BACH1	involved_in	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:11301010		9606	CACAO		P
UniProtKB	O14867	BACH1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000314	IDA	PMID:12511571		9606	UniProt	has_input(UniProtKB:P09601)	P
UniProtKB	O14905	WNT9B	involved_in	GO:0009267	cellular response to starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35468|ensembl:ENSMUSP00000018630	9606	Ensembl		P
UniProtKB	O14920	IKBKB	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000304	TAS	Reactome:R-HSA-450294		9606	Reactome		P
UniProtKB	O14948	TFEC	involved_in	GO:0034605	cellular response to heat	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTW4|ensembl:ENSMUSP00000031533	9606	Ensembl		P
UniProtKB	O14967	CLGN	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000117401|SGD:S000000054	9606	GO_Central		P
UniProtKB	O14983	ATP2A1	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:19061639		9606	BHF-UCL		P
UniProtKB	O14983	ATP2A1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:19061639		9606	BHF-UCL		P
UniProtKB	O15027	SEC16A	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:28067262		9606	UniProt		P
UniProtKB	O15047	SETD1A	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O15054	KDM6B	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5NCY0|ensembl:ENSMUSP00000091620	9606	Ensembl		P
UniProtKB	O15111	CHUK	involved_in	GO:0034614	cellular response to reactive oxygen species	ECO:0000315	IMP	PMID:26514923		9606	CAFA		P
UniProtKB	O15119	TBX3	involved_in	GO:0090398	cellular senescence	ECO:0000314	IDA	PMID:22002537		9606	UniProt		P
UniProtKB	O15119	TBX3	involved_in	GO:0090398	cellular senescence	ECO:0000314	IDA	PMID:11748239		9606	GO_Central		P
UniProtKB	O15151	MDM4	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000270	IEP	PMID:14660608		9606	UniProt		P
UniProtKB	O15151	MDM4	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000270	IEP	PMID:20810912		9606	UniProt		P
UniProtKB	O15264	MAPK13	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000314	IDA	PMID:9218798		9606	UniProt		P
UniProtKB	O15264	MAPK13	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000314	IDA	PMID:9218798		9606	UniProt		P
UniProtKB	O15287	FANCG	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926471|PANTHER:PTN001433280	9606	GO_Central		P
UniProtKB	O15287	FANCG	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039684	9606	InterPro		P
UniProtKB	O15287	FANCG	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O15287	FANCG	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O15287	FANCG	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:9256465		9606	PINC		P
UniProtKB	O15287	FANCG	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EQR6|ensembl:ENSMUSP00000030165	9606	Ensembl		P
UniProtKB	O15287	FANCG	involved_in	GO:0036297	interstrand cross-link repair	ECO:0005547	IC	PMID:19965384		9606	ComplexPortal		P
UniProtKB	O15297	PPM1D	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QZ67|ensembl:ENSMUSP00000020835	9606	Ensembl		P
UniProtKB	O15297	PPM1D	involved_in	GO:0009267	cellular response to starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B1WCA0|ensembl:ENSRNOP00000004540	9606	Ensembl		P
UniProtKB	O15315	RAD51B	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN005305746|UniProtKB:O15315	9606	GO_Central		P
UniProtKB	O15315	RAD51B	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:23149936		9606	UniProt		P
UniProtKB	O15315	RAD51B	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030548	9606	InterPro		P
UniProtKB	O15315	RAD51B	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020588|InterPro:IPR030548	9606	InterPro		P
UniProtKB	O15315	RAD51B	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O15315	RAD51B	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O15315	RAD51B	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:9512535		9606	PINC		P
UniProtKB	O15350	TP73	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:18174154		9606	UniProt		P
UniProtKB	O15350	TP73	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:18174154		9606	UniProt		P
UniProtKB	O15350	TP73	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:19490146		9606	UniProt		P
UniProtKB	O15350	TP73	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000304	TAS	PMID:10391251		9606	PINC		P
UniProtKB	O15350	TP73	involved_in	GO:0006298	mismatch repair	ECO:0000304	TAS	PMID:10391249		9606	PINC		P
UniProtKB	O15360	FANCA	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003516	9606	InterPro		P
UniProtKB	O15360	FANCA	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	O15360	FANCA	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	O15360	FANCA	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:8896564		9606	PINC		P
UniProtKB	O15360	FANCA	involved_in	GO:0036297	interstrand cross-link repair	ECO:0005547	IC	PMID:19965384		9606	ComplexPortal		P
UniProtKB	O15379	HDAC3	involved_in	GO:0071498	cellular response to fluid shear stress	ECO:0000314	IDA	PMID:25190803		9606	UniProt		P
UniProtKB	O15455	TLR3	involved_in	GO:0007254	JNK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99MB1|ensembl:ENSMUSP00000034056	9606	Ensembl		P
UniProtKB	O15457	MSH4	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007860|InterPro:IPR007861|InterPro:IPR036678|InterPro:IPR045076	9606	InterPro		P
UniProtKB	O15503	INSIG1	involved_in	GO:0032933	SREBP signaling pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001033847|UniProtKB:O15503|UniProtKB:Q9Y5U4	9606	GO_Central		P
