geneid,symbol
100755678,Srsf10
100755679,Lmo7
100755680,Ankrd7
100755681,Gria4
100755682,Scn11a
100755683,Cep295
100755684,Enpp7
100755685,Rhbdf2
100755686,Cplx4
100755687,LOC100755687
100755688,Spry3
100755689,LOC100755689
100755690,Slc52a2
100755691,Olfm4
100755692,Qpct
100755694,LOC100755694
100755695,Rnase4
100755696,Nadk
100755697,Tgs1
100755698,LOC100755698
100755699,LOC100755699
100755700,Zmynd19
100755701,Sap25
100755702,Lrrn3
100755703,Vkorc1
100755704,LOC100755704
100755706,LOC100755706
100755707,Tspan5
100755708,LOC100755708
100755709,LOC100755709
100755710,Irs1
100755711,Jph3
100755712,LOC100755712
100755713,Angptl7
100755714,B3galt5
100755715,Hjurp
100755716,Mrgprd
100755717,Clrn3
100755718,LOC100755718
100755720,Mmp20
100755723,Olah
100755727,Tada3
100755728,LOC100755728
100755729,Mrpl12
100755730,Cenpo
100755731,Tbc1d1
100755732,Adora3
100755733,LOC100755733
100755734,LOC100755734
100755735,Dntt
100755736,LOC100755736
100755737,LOC100755737
100755738,Adal
100755739,Spcs2
100755740,LOC100755740
100755741,LOC100755741
100755742,Polr3gl
100755743,Cinp
100755744,Csf3
100755745,Timm17a
100755747,LOC100755747
100755748,LOC100755748
100755750,Dlgap5
100755751,Gnl3l
100755752,Snapc5
100755753,Atxn1l
100755754,Slc45a3
100755756,Clk2
100755757,LOC100755757
100755758,Tmem191c
100755759,LOC100755759
100755760,Cntln
100755761,Unc119b
100755762,Smg8
100755763,Plekha7
100755764,Tln1
100755765,Ippk
100755766,LOC100755766
100755767,Fosb
100755768,Asph
100755770,LOC100755770
100755771,Fam64a
100755773,Il2
100755774,Paip2
100755775,LOC100755775
100755776,LOC100755776
100755777,Nsa2
100755778,Sorbs1
100755779,Ddi1
100755780,Twsg1
100755781,Cylc1
100755782,Ankra2
100755783,Smco2
100755784,LOC100755784
100755785,Fzd10
100755786,Sfswap
100755787,Apbb2
100755788,LOC100755788
100755789,Scfd2
100755790,Fermt3
100755791,LOC100755791
100755792,Mapkap1
100755793,Ccdc153
100755794,LOC100755794
100755795,Fanci
100755796,LOC100755796
100755797,Nabp1
100755799,Wnt7b
100755800,Ntrk3
100755801,Tex9
100755802,LOC100755802
100755803,LOC100755803
100755804,LOC100755804
100755805,LOC100755805
100755806,LOC100755806
100755807,LOC100755807
100755810,LOC100755810
100755811,Col9a1
100755812,LOC100755812
100755813,Smim15
100755814,LOC100755814
100755815,Slc22a6
100755816,Pitx2
100755817,Exoc2
100755818,Rbl1
100755819,Mis12
100755820,Mpeg1
100755821,LOC100755821
100755822,LOC100755822
100755823,LOC100755823
100755824,Tmem209
100755825,Tm2d1
100755826,LOC100755826
100755827,Crabp1
100755831,Actn1
100755832,LOC100755832
100755833,LOC100755833
100755834,LOC100755834
100755835,LOC100755835
100755837,Gal3st2
100755838,Fer
100755839,LOC100755839
100755841,LOC100755841
100755842,Slc18a1
100755843,Rbm6
100755844,LOC100755844
100755845,Rbp4
100755846,Edem3
100755847,Vps37d
100755848,Fer1l4
100755849,Tsc2
100755850,Slc17a1
100755851,LOC100755851
100755852,Egr1
100755853,Tmem79
100755854,Sec23a
100755855,Gata5
100755856,Otol1
100755857,LOC100755857
100755858,Nudt21
100755859,LOC100755859
100755860,Trpc7
100755861,Lum
100755863,LOC100755863
100755865,Stat3
100755866,LOC100755866
100755867,Esco2
100755868,LOC100755868
100755869,Shroom4
100755870,Vars2
100755871,LOC100755871
100755872,Clp1
100755873,LOC100755873
100755874,Rgs20
100755875,LOC100755875
100755876,Capzb
100755877,Svep1
100755878,Inhbc
100755879,Itm2a
100755880,LOC100755880
100755881,Casc5
100755882,Arrdc3
100755883,Ccdc155
100755884,Eml3
100755885,Tmem145
100755886,Zmat3
100755887,Kctd16
100755888,Zcchc18
100755889,Irf7
100755890,Ndufs8
100755891,LOC100755891
100755892,Josd2
100755893,Triobp
100755894,Eef1d
100755895,Pram1
100755897,LOC100755897
100755898,Vps13d
100755899,Foxa1
100755901,Polr2b
100755902,LOC100755902
100755903,Coq2
100755904,Rnd3
100755905,Klhl28
100755906,LOC100755906
100755907,Tubal3
100755908,Hhipl2
100755909,Lmod3
100755911,Snx4
100755912,Ing2
100755913,Tsen54
100755914,Csn2
100755915,Pianp
100755916,LOC100755916
100755917,Pms2
100755918,Llgl1
100755919,Fosl2
100755920,Mtus2
100755922,Csk
100755924,LOC100755924
100755925,LOC100755925
100755926,LOC100755926
100755927,LOC100755927
100755928,Slc9a3
100755929,Mertk
100755931,LOC100755931
100755932,LOC100755932
100755933,LOC100755933
100755934,Dph5
100755935,Chrna1
100755936,Kif3a
100755938,Skap2
100755939,Pde8b
100755940,LOC100755940
100755941,Gramd2
100755942,LOC100755942
100755943,Babam1
100755944,Eps15l1
100755945,LOC100755945
100755947,Pcgf2
100755948,LOC100755948
100755949,LOC100755949
100755951,LOC100755951
100755952,Fcrl6
100755954,Srgap1
100755955,Enpp2
100755956,Xkr5
100755957,Vegfa
100755958,Stap2
100755959,LOC100755959
100755960,LOC100755960
100755961,Cpo
100755962,Slc26a5
100755963,Mylk2
100755964,Gamt
100755965,Batf
100755966,Nt5c1b
100755967,Filip1
100755968,Mrpl50
100755969,Zfand3
100755970,LOC100755970
100755971,Pkig
100755972,LOC100755972
100755975,LOC100755975
100755976,Gorasp1
100755977,LOC100755977
100755978,LOC100755978
100755979,Cbx2
100755980,Prcd
100755982,Slc25a25
100755984,LOC100755984
100755985,Dgat1
100755986,LOC100755986
100755987,Ak4
100755989,Rnase6
100755990,Tmem52
100755991,Rps20
100755992,Adm2
100755993,LOC100755993
100755994,Prr18
100755995,Gng10
100755996,Fbxo24
100755997,LOC100755997
100755998,Bckdk
100755999,Med12
100756000,Dcun1d4
100756002,LOC100756002
100756003,Rap1gds1
100756004,LOC100756004
100756005,LOC100756005
100756006,LOC100756006
100756007,Fbxo31
100756009,Ubiad1
100756010,Prss23
100756011,Mroh2a
100756012,LOC100756012
100756013,LOC100756013
100756014,LOC100756014
100756015,LOC100756015
100756016,LOC100756016
100756017,LOC100756017
100756019,Nmt2
100756020,Letmd1
100756021,Stx5
100756022,LOC100756022
100756023,Arpc4
100756024,LOC100756024
100756025,Mcrip1
100756026,Dnajc27
100756028,LOC100756028
100756029,Caprin1
100756030,Tdrp
100756031,Tll2
100756032,LOC100756032
100756033,LOC100756033
100756034,Tgm7
100756035,Dmrt2
100756036,Itpripl2
100756037,LOC100756037
100756038,Txnip
100756039,Tecpr2
100756041,Ipo9
100756042,LOC100756042
100756043,LOC100756043
100756045,Kank2
100756046,Lgals3
100756047,Tsr2
100756048,Rpl4
100756049,Znf821
100756050,Rab29
100756051,Fgf13
100756052,Scamp3
100756053,LOC100756053
100756054,Kdm4a
100756055,Pi4ka
100756056,Rev1
100756057,LOC100756057
100756058,LOC100756058
100756059,Ypel2
100756060,Nxph3
100756061,Tra2b
100756062,LOC100756062
100756063,Fgd3
100756064,LOC100756064
100756065,Rtn2
100756066,LOC100756066
100756067,LOC100756067
100756068,LOC100756068
100756069,P2rx1
100756070,LOC100756070
100756071,Kiaa1109
100756072,Mzb1
100756074,LOC100756074
100756075,LOC100756075
100756076,Fam169a
100756078,Ralbp1
100756079,Btf3
100756080,Stk38l
100756081,LOC100756081
100756082,LOC100756082
100756083,Nupr2
100756084,Nsun7
100756085,LOC100756085
100756086,Fip1l1
100756087,Rel
100756088,Fbxw2
100756089,Nlrx1
100756090,Pold3
100756092,Irf1
100756094,Atp6v1b1
100756095,Atxn10
100756097,Satl1
100756098,LOC100756098
100756099,Chd2
100756100,Tiam1
100756101,LOC100756101
100756102,Tbc1d2b
100756103,Fen1
100756104,Arglu1
100756105,LOC100756105
100756106,LOC100756106
100756107,Rnf219
100756108,Kif2a
100756109,Gpx7
100756111,Hus1b
100756112,LOC100756112
100756113,Nlrp1
100756114,LOC100756114
100756115,Pacsin3
100756116,LOC100756116
100756117,Eri3
100756118,LOC100756118
100756119,Ssmem1
100756120,Nfia
100756122,Ireb2
100756123,Gata4
100756124,LOC100756124
100756125,Rad51b
100756126,Gmps
100756127,LOC100756127
100756130,Rpe
100756131,Otud1
100756132,Adcy7
100756133,Nceh1
100756134,Fuca2
100756135,Itgb2
100756136,Phc2
100756137,Slc35g1
100756139,Tbl2
100756140,Spag4
100756141,Junb
100756142,Slc17a4
100756143,Clk3
100756144,Tdrd12
100756145,Paqr6
100756146,Slco4a1
100756147,Sptssb
100756148,Bspry
100756149,Ogfod1
100756150,Znf365
100756151,Spock1
100756152,Dcn
100756153,Pkia
100756154,Dpep3
100756155,LOC100756155
100756156,Tbc1d23
100756157,Ccdc25
100756159,Bmp15
100756160,Mdc1
100756161,Coro6
100756162,Ypel4
100756163,Gemin6
100756164,LOC100756164
100756165,Otud3
100756166,LOC100756166
100756167,Inhbe
100756168,Prkd3
100756169,LOC100756169
100756170,Srf
100756171,Cdkl4
100756172,Slc17a7
100756173,Tut1
100756174,Pafah1b3
100756175,Pcdh18
100756176,Slc25a53
100756177,Cdhr5
100756178,Unc93b1
100756179,LOC100756179
100756180,Fam71e1
100756181,Ankrd54
100756182,LOC100756182
100756184,LOC100756184
100756185,Slc25a46
100756186,Dhrs3
100756187,LOC100756187
100756188,LOC100756188
100756189,Noa1
100756190,LOC100756190
100756191,LOC100756191
100756192,LOC100756192
100756193,LOC100756193
100756194,LOC100756194
100756195,Arl6ip5
100756196,Msmb
100756197,Znf148
100756199,Mrps7
100756200,Prr27
100756201,Rplp0
100756202,Cops7a
100756204,Ankrd61
100756205,Flii
100756206,Bre
100756207,LOC100756207
100756208,Pla2g10
100756209,Scamp2
100756210,LOC100756210
100756211,LOC100756211
100756212,Kdm6b
100756213,Plin2
100756214,LOC100756214
100756215,Exoc3
100756216,LOC100756216
100756218,Tmem218
100756219,LOC100756219
100756220,LOC100756220
100756221,Guf1
100756222,Wipf1
100756223,Dpp7
100756224,LOC100756224
100756225,LOC100756225
100756226,Senp8
100756228,Use1
100756229,LOC100756229
100756232,Psmb3
100756233,Dusp4
100756234,LOC100756234
100756235,Erap1
100756236,LOC100756236
100756237,LOC100756237
100756238,Ninj2
100756239,LOC100756239
100756240,Angpt2
100756241,LOC100756241
100756242,Clic5
100756243,Mpnd
100756245,Impad1
100756246,Mdh1b
100756247,Bpifb3
100756248,Dazap1
100756249,LOC100756249
100756250,LOC100756250
100756251,Tmem30a
100756252,LOC100756252
100756253,Btbd9
100756254,Ada
100756255,LOC100756255
100756256,Myom3
100756257,Ca9
100756260,Pou3f4
100756261,Ttc21a
100756262,LOC100756262
100756263,LOC100756263
100756264,Cbx8
100756265,Smim5
100756266,Kprp
100756267,Naif1
100756268,Brcc3
100756269,LOC100756269
100756270,Mroh1
100756271,LOC100756271
100756272,Dnajc6
100756273,LOC100756273
100756274,Rnase1
100756275,Cfap74
100756276,Mos
100756277,Miox
100756278,LOC100756278
100756279,Mpc1
100756280,Dnajc25
100756281,Gnb2
100756282,Kcnk9
100756283,Kat8
100756284,Il2rg
100756285,Trpt1
100756286,Spata18
100756287,Akap6
100756288,LOC100756288
100756289,LOC100756289
100756290,LOC100756290
100756291,LOC100756291
100756292,LOC100756292
100756293,LOC100756293
100756294,Kdr
100756295,LOC100756295
100756296,Fzd4
100756297,LOC100756297
100756298,LOC100756298
100756300,LOC100756300
100756301,LOC100756301
100756302,LOC100756302
100756304,LOC100756304
100756305,Fam171a1
100756306,Hnrnpul2
100756307,Frrs1
100756308,LOC100756308
100756309,Gif
100756310,Alyref
100756311,Pomc
100756312,Slf2
100756313,LOC100756313
100756314,Abtb2
100756315,Coprs
100756316,LOC100756316
100756317,LOC100756317
100756318,Tgm5
100756319,LOC100756319
100756320,LOC100756320
100756322,LOC100756322
100756323,Traf3
100756324,Focad
100756325,Csrp1
100756326,LOC100756326
100756329,Smarca4
100756330,LOC100756330
100756331,Fam120c
100756332,Mon1a
100756333,Zwilch
100756334,Ist1
100756335,Slc41a1
100756336,Atp11c
100756337,Fam189b
100756338,Khnyn
100756339,Fam49a
100756340,Snap29
100756341,Zmat4
100756342,Txndc9
100756343,LOC100756343
100756344,Ankrd13a
100756345,Dhx40
100756346,Spop
100756347,LOC100756347
100756348,Slc25a39
100756349,Ptrf
100756350,Pik3c2a
100756351,LOC100756351
100756352,Vasp
100756354,Iqsec3
100756355,Spdef
100756356,Atp2a3
100756357,Impg2
100756358,Spata24
100756360,Gpr174
100756361,LOC100756361
100756362,LOC100756362
100756363,Hmgcr
100756364,LOC100756364
100756365,Rps6ka6
100756366,Med21
100756367,Gal3st1
100756368,Snurf
100756369,Gbas
100756371,LOC100756371
100756372,Naprt
100756373,LOC100756373
100756374,Ahsa2
100756375,Ankrd46
100756376,Pdzd3
100756377,Chrdl2
100756378,Oard1
100756379,Pax9
100756380,Rprm
100756381,LOC100756381
100756382,Tex261
100756383,Triml2
100756384,Ifitm5
100756386,Crcp
100756387,LOC100756387
100756388,LOC100756388
100756389,LOC100756389
100756390,Adamts7
100756391,LOC100756391
100756392,Dagla
100756393,LOC100756393
100756394,Prdm10
100756395,Smap1
100756396,Edrf1
100756397,Dimt1
100756398,LOC100756398
100756399,Slc22a8
100756400,Mylk4
100756401,Ghrh
100756402,LOC100756402
100756403,Cldn25
100756404,Acp2
100756406,Dmap1
100756407,Hes2
100756408,Cachd1
100756409,Isx
100756410,Hykk
100756411,Neil2
100756412,LOC100756412
100756413,Nifk
100756414,LOC100756414
100756415,Slc33a1
100756416,LOC100756416
100756417,LOC100756417
100756418,LOC100756418
100756419,Syt11
100756420,Map2
100756421,LOC100756421
100756422,Heatr3
100756423,LOC100756423
100756424,Ltv1
100756425,Pttg1ip
100756426,Trim62
100756428,Avpr1a
100756430,Cpne1
100756431,Rtbdn
100756432,LOC100756432
100756433,Sema7a
100756434,Cse1l
100756435,Dpy19l3
100756436,Pmf1
100756437,Ntsr1
100756438,B3galnt1
100756439,Fkbp15
100756440,LOC100756440
100756441,Slc25a48
100756442,Wisp3
100756443,Il7
100756444,Ctrl
100756445,Arhgef5
100756446,Nit2
100756447,Clu
100756448,LOC100756448
100756449,Dysf
100756450,Tcf19
100756451,Tp53i13
100756452,Serping1
100756454,LOC100756454
100756456,Musk
100756457,Arhgap9
100756458,Ndufaf7
100756459,Pdlim1
100756460,LOC100756460
100756461,Dnph1
100756462,Dsel
100756463,Fam83e
100756465,Cic
100756466,Znf639
100756467,LOC100756467
100756468,Tmsb15b
100756469,Deaf1
100756470,LOC100756470
100756471,Prkx
100756472,Klk11
100756473,Micall1
100756474,LOC100756474
100756475,Cd320
100756476,LOC100756476
100756477,LOC100756477
100756478,LOC100756478
100756479,LOC100756479
100756480,Rest
100756482,LOC100756482
100756483,Fgd4
100756484,LOC100756484
100756485,LOC100756485
100756486,Hlx
100756487,Tmf1
100756488,Ncoa4
100756489,Slc12a8
100756490,LOC100756490
100756491,Gga3
100756492,LOC100756492
100756493,Lag3
100756494,LOC100756494
100756495,Cyth3
100756496,Natd1
100756497,Csrnp2
100756498,Mrpl33
100756499,Slc46a3
100756502,LOC100756502
100756503,Dnah2
100756504,Phf19
100756505,LOC100756505
100756506,LOC100756506
100756507,LOC100756507
100756508,LOC100756508
100756509,Aldh7a1
100756511,Pde11a
100756512,LOC100756512
100756513,Snx10
100756515,LOC100756515
100756516,LOC100756516
100756517,Myo9b
100756518,LOC100756518
100756519,LOC100756519
100756520,LOC100756520
100756521,Pja2
100756522,Cwc25
100756523,Tnks
100756524,LOC100756524
100756526,Sema5a
100756527,LOC100756527
100756528,B4galnt3
100756529,Hnrnph3
100756530,Fgd6
100756531,Traf7
100756533,Chaf1a
100756534,Smap2
100756536,Adam23
100756537,Pcsk4
100756538,Ttll5
100756539,LOC100756539
100756540,LOC100756540
100756541,LOC100756541
100756542,LOC100756542
100756544,Wisp2
100756545,LOC100756545
100756546,Il22ra1
100756547,Cd72
100756548,Lsm8
100756549,Susd3
100756550,LOC100756550
100756551,Xirp1
100756552,LOC100756552
100756553,LOC100756553
100756554,Cbx4
100756555,LOC100756555
100756556,Smim6
100756557,Stradb
100756558,LOC100756558
100756559,Fam102a
100756560,LOC100756560
100756561,Rnf152
100756562,LOC100756562
100756563,LOC100756563
100756564,Lepr
100756565,Ankrd50
100756566,Tmem174
100756567,LOC100756567
100756568,Gabrd
100756569,Epb41l2
100756570,Lmf2
100756572,Ccr6
100756573,LOC100756573
100756574,Zan
100756575,LOC100756575
100756577,Foxo4
100756578,Nudt22
100756579,Sgcb
100756580,Mcm5
100756581,LOC100756581
100756582,Zc4h2
100756583,LOC100756583
100756584,LOC100756584
100756585,Fam196b
100756587,Efna5
100756588,Srm
100756590,LOC100756590
100756591,LOC100756591
100756592,LOC100756592
100756593,Ptpre
100756594,LOC100756594
100756595,LOC100756595
100756596,Birc2
100756597,LOC100756597
100756598,LOC100756598
100756599,Adgrl4
100756600,LOC100756600
100756601,LOC100756601
100756602,Jagn1
100756603,LOC100756603
100756604,Npb
100756605,Dtnb
100756606,Sema4g
100756607,Padi1
100756608,LOC100756608
100756609,Cpa2
100756610,LOC100756610
100756611,LOC100756611
100756612,LOC100756612
100756614,Ccndbp1
100756615,LOC100756615
100756616,LOC100756616
100756617,LOC100756617
100756618,Gdf9
100756620,Exoc3l4
100756621,LOC100756621
100756622,Tnni1
100756623,LOC100756623
100756624,Mreg
100756626,Yipf2
100756627,LOC100756627
100756628,Phf8
100756629,LOC100756629
100756630,Aagab
100756631,Trim50
100756632,Dhodh
100756633,Slc26a9
100756634,LOC100756634
100756635,Gba
100756636,Cbln3
100756637,Ddx1
100756639,LOC100756639
100756640,Tbc1d8
100756642,Cabp1
100756643,Bbs2
100756644,Cltc
100756645,LOC100756645
100756646,Etv5
100756647,Grn
100756648,Atp6v0a1
100756649,Gabpa
100756650,LOC100756650
100756651,Eml2
100756652,Crisp1
100756654,Rps10
100756655,Zzef1
100756657,LOC100756657
100756658,Dnajc18
100756660,LOC100756660
100756661,LOC100756661
100756662,Aff2
100756663,LOC100756663
100756664,LOC100756664
100756665,LOC100756665
100756666,LOC100756666
100756667,Fgfr1op2
100756668,Tcn2
100756669,LOC100756669
100756670,Sept14
100756671,Chrna9
100756672,Actn3
100756673,Gsdmd
100756674,LOC100756674
100756675,Usp34
100756676,LOC100756676
100756677,Abcg4
100756678,Lipt2
100756679,Apobec2
100756680,Slc25a21
100756681,Gabrg1
100756682,Prpf39
100756683,Paip2b
100756684,Triml1
100756685,LOC100756685
100756686,LOC100756686
100756687,Asl
100756688,LOC100756688
100756689,LOC100756689
100756690,Shisa3
100756691,Ctsh
100756692,LOC100756692
100756693,Myrf
100756695,Sirt4
100756696,B3gat2
100756697,Mmp21
100756698,Ipo11
100756699,LOC100756699
100756700,LOC100756700
100756701,LOC100756701
100756702,Wrnip1
100756703,LOC100756703
100756704,Usp28
100756705,Ddb2
100756706,Slc2a5
100756707,LOC100756707
100756708,LOC100756708
100756709,Ube2u
100756710,LOC100756710
100756711,Psma4
100756712,LOC100756712
100756713,Clasp1
100756714,Fam71d
100756715,LOC100756715
100756717,Atad2
100756718,LOC100756718
100756719,Znf423
100756720,Tmem212
100756721,Sf3b5
100756722,LOC100756722
100756723,Ak2
100756724,Tbc1d12
100756725,LOC100756725
100756726,LOC100756726
100756727,Nfs1
100756729,Mast1
100756730,LOC100756730
100756731,Kmt2e
100756732,Tpx2
100756733,Ccdc33
100756734,Znfx1
100756735,LOC100756735
100756736,Slc25a44
100756738,Ppm1l
100756739,Mccc2
100756740,Wwox
100756741,Tube1
100756742,Zc2hc1a
100756743,Ranbp10
100756744,Nobox
100756745,LOC100756745
100756746,Adam2
100756747,LOC100756747
100756748,LOC100756748
100756749,Dhx16
100756750,LOC100756750
100756751,Ube2l6
100756752,LOC100756752
100756753,Tmem241
100756754,Pla2g2c
100756755,Mars
100756756,Cebpz
100756757,LOC100756757
100756758,LOC100756758
100756759,Ttbk1
100756760,Map4k3
100756761,Spaca4
100756762,Scgb2a2
100756763,LOC100756763
100756764,Mfn1
100756765,LOC100756765
100756766,LOC100756766
100756767,LOC100756767
100756768,Klk5
100756769,Slc16a8
100756770,Apbb3
100756772,Slc22a12
100756773,LOC100756773
100756775,LOC100756775
100756776,Srp54
100756777,LOC100756777
100756778,Pclo
100756780,LOC100756780
100756781,LOC100756781
100756782,LOC100756782
100756783,Marc1
100756784,Uba3
100756785,Chat
100756786,Umps
100756787,Stox2
100756788,Hn1
100756789,Faim2
100756790,Gnb3
100756791,LOC100756791
100756792,Rac1
100756793,Map2k3
100756794,Tfcp2
100756795,Slc4a1ap
100756796,Pomp
100756799,LOC100756799
100756800,Efnb3
100756801,LOC100756801
100756802,Traf1
100756804,Nphp1
100756805,LOC100756805
100756806,LOC100756806
100756807,Phax
100756808,LOC100756808
100756809,Agps
100756810,LOC100756810
100756811,LOC100756811
100756812,LOC100756812
100756813,Larp6
100756814,LOC100756814
100756815,Klhl26
100756816,Rerg
100756818,Rpl23
100756819,Purg
100756820,LOC100756820
100756821,LOC100756821
100756822,Tas2r1
100756823,Fcer1a
100756824,LOC100756824
100756825,Cdc5l
100756826,Ubxn6
100756827,Zfp69
100756828,LOC100756828
100756829,Zdbf2
100756830,Reep6
100756831,Tgfb3
100756832,LOC100756832
100756833,LOC100756833
100756834,Plppr1
100756835,Rad1
100756836,Sh3gl2
100756837,Kcnk15
100756838,LOC100756838
100756839,Ifnlr1
100756840,Tesk1
100756841,LOC100756841
100756842,LOC100756842
100756843,LOC100756843
100756844,LOC100756844
100756845,LOC100756845
100756846,Cep192
100756847,Ccdc40
100756848,LOC100756848
100756849,Itgb4
100756850,Trak2
100756851,LOC100756851
100756852,Pip5kl1
100756853,Smim9
100756854,Cdh20
100756855,Smpd5
100756856,LOC100756856
100756857,LOC100756857
100756858,Arhgef37
100756859,LOC100756859
100756860,LOC100756860
